City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
355,Okha,53.5739,142.9478,31.73,74,100,9.86,RU,2022-04-17 04:46:44
356,Tigzirt,36.8886,4.1198,56.35,71,0,8.99,DZ,2022-04-17 04:46:45
357,Nasirabad,26.3,74.7333,95.65,19,3,11.9,IN,2022-04-17 04:46:45
358,Zaraza,9.3503,-65.3245,79.41,70,38,5.17,VE,2022-04-17 04:46:45
359,Atar,20.5169,-13.0499,73.38,17,3,1.97,MR,2022-04-17 04:46:46
360,Benguela,-12.5763,13.4055,76.42,88,100,2.46,AO,2022-04-17 04:46:46
361,Walvis Bay,-22.9575,14.5053,52.75,100,21,3.44,NA,2022-04-17 04:46:46
362,Anda,46.4,125.3167,50.72,17,47,15.03,CN,2022-04-17 04:46:47
363,Matay,28.419,30.7792,81.45,15,0,7.72,EG,2022-04-17 04:47:47
364,Faanui,-16.4833,-151.75,82.09,71,7,13.73,PF,2022-04-17 04:47:47
365,Krasnyye Baki,57.131,45.1599,33.28,70,97,13.56,RU,2022-04-17 04:47:48
366,Bahia De Caraquez,-0.6,-80.4167,75.38,86,99,7.0,EC,2022-04-17 04:47:48
367,Mackay,-21.15,149.2,84.69,61,4,18.41,AU,2022-04-17 04:46:03
368,Belaya Gora,68.5333,146.4167,21.07,79,100,4.81,RU,2022-04-17 04:47:48
369,Ginir,7.1333,40.7,65.68,65,94,1.74,ET,2022-04-17 04:47:49
370,Harper,4.375,-7.7169,75.06,90,100,13.73,LR,2022-04-17 04:47:49
371,Ostrovnoy,68.0531,39.5131,35.67,98,100,21.03,RU,2022-04-17 04:47:49
372,Prijepolje,43.3719,19.6406,39.02,97,100,5.75,RS,2022-04-17 04:47:49
373,Flateby,59.8333,11.1667,36.93,84,40,1.07,NO,2022-04-17 04:47:50
374,Pitimbu,-7.4706,-34.8086,77.59,86,78,6.73,BR,2022-04-17 04:47:50
375,Mattawa,46.7379,-119.9028,38.01,74,85,6.22,US,2022-04-17 04:47:50
376,Ornskoldsvik,63.2909,18.7153,34.75,93,33,9.22,SE,2022-04-17 04:47:51
377,Birao,10.2849,22.7882,80.29,40,36,3.44,CF,2022-04-17 04:47:51
378,Sorada,19.75,84.4333,107.6,14,94,4.25,IN,2022-04-17 04:47:51
379,Arbagar,51.9438,116.2805,44.78,26,69,5.61,RU,2022-04-17 04:47:51
380,Shimanovsk,52.0,127.7,43.12,45,71,9.08,RU,2022-04-17 04:47:52
381,Parnarama,-5.6817,-43.0933,72.99,98,98,1.77,BR,2022-04-17 04:47:52
382,Shu,43.5983,73.7614,75.07,31,83,2.44,KZ,2022-04-17 04:47:52
383,Kenora,49.8167,-94.4337,23.97,46,20,3.44,CA,2022-04-17 04:45:15
384,Kununurra,-15.7667,128.7333,94.98,43,96,4.61,AU,2022-04-17 04:47:53
385,Ola,59.5833,151.2833,35.15,60,56,2.15,RU,2022-04-17 04:47:53
386,Tilichiki,60.4667,166.1,30.56,87,55,4.65,RU,2022-04-17 04:47:53
387,Acajutla,13.5928,-89.8275,82.11,77,10,6.96,SV,2022-04-17 04:47:54
388,Hohhot,40.8106,111.6522,55.69,35,40,8.95,CN,2022-04-17 04:47:54
389,Maniitsoq,65.4167,-52.9,17.94,66,5,6.44,GL,2022-04-17 04:47:54
390,Passo De Camaragibe,-9.2368,-35.4901,78.35,96,74,3.02,BR,2022-04-17 04:47:55
391,Kasongo-Lunda,-6.4667,16.8167,69.21,99,100,1.99,CD,2022-04-17 04:47:55
392,Maku,39.2911,44.4521,45.21,57,0,0.0,IR,2022-04-17 04:47:55
393,Viedma,-40.8135,-62.9967,53.67,85,1,6.76,AR,2022-04-17 04:47:55
394,Sterling,39.0062,-77.4286,58.57,68,75,10.36,US,2022-04-17 04:47:56
395,Finschhafen,-6.6024,147.8681,84.65,74,89,6.82,PG,2022-04-17 04:47:56
396,Shahr-E Babak,30.1165,55.1186,67.06,28,34,14.58,IR,2022-04-17 04:47:56
397,Abernethy,56.3325,-3.3123,53.19,86,100,1.99,GB,2022-04-17 04:47:57
398,Coruripe,-10.1256,-36.1756,77.97,87,22,8.1,BR,2022-04-17 04:47:57
399,Luanda,-8.8368,13.2343,77.0,88,75,9.22,AO,2022-04-17 04:44:52
400,Nosy Varika,-20.5833,48.5333,76.06,80,13,3.38,MG,2022-04-17 04:47:57
401,Dingle,10.9995,122.6711,87.19,63,99,9.71,PH,2022-04-17 04:47:58
402,Acquaviva,43.9459,12.4185,48.69,57,75,14.97,SM,2022-04-17 04:47:58
403,Tucupita,9.0622,-62.051,72.77,95,67,4.45,VE,2022-04-17 04:47:58
404,Warwick,41.7001,-71.4162,46.9,90,100,6.91,US,2022-04-17 04:46:33
405,Jadu,31.953,12.0261,48.15,74,37,10.25,LY,2022-04-17 04:47:59
406,Calatayud,41.3535,-1.6432,47.55,64,0,3.06,ES,2022-04-17 04:47:59
407,Uige,-7.6087,15.0613,66.88,97,96,2.51,AO,2022-04-17 04:47:59
408,Yaring,6.8662,101.3689,86.68,69,78,7.4,TH,2022-04-17 04:49:00
409,Fonte Boa,-2.4959,-66.2662,72.25,97,91,1.45,BR,2022-04-17 04:49:00
410,Altay,47.8667,88.1167,56.84,37,0,4.18,CN,2022-04-17 04:49:00
411,Constitucion,-35.3333,-72.4167,52.97,77,0,4.05,CL,2022-04-17 04:46:25
412,Lazarev,52.225,141.5131,33.49,82,93,12.39,RU,2022-04-17 04:49:01
413,Mega,4.05,38.3,63.05,78,100,7.56,ET,2022-04-17 04:49:01
414,Akropong,5.9746,-0.0854,72.55,82,98,2.21,GH,2022-04-17 04:49:01
415,Necochea,-38.5473,-58.7368,56.21,74,97,3.96,AR,2022-04-17 04:45:53
416,Nhulunbuy,-12.2333,136.7667,83.01,78,75,12.66,AU,2022-04-17 04:49:02
417,Yulara,-25.2406,130.9889,89.44,18,3,5.75,AU,2022-04-17 04:49:02
418,Semey,50.4111,80.2275,70.02,16,0,13.42,KZ,2022-04-17 04:49:02
419,Parit Buntar,5.1267,100.4932,91.38,68,65,5.44,MY,2022-04-17 04:49:02
420,Hendersonville,36.3048,-86.62,57.58,64,92,9.1,US,2022-04-17 04:44:57
421,Lock Haven,41.137,-77.4469,43.29,90,46,3.04,US,2022-04-17 04:49:03
422,Shellbrook,53.2168,-106.4011,22.23,96,92,4.25,CA,2022-04-17 04:49:03
423,Safakulevo,54.9901,62.5442,38.5,55,21,7.05,RU,2022-04-17 04:49:03
424,Tsiroanomandidy,-18.7667,46.0333,69.62,80,0,3.33,MG,2022-04-17 04:49:04
425,Yuza,39.0,139.9167,53.65,42,0,6.64,JP,2022-04-17 04:49:04
426,Gimli,50.6336,-96.9907,19.42,58,39,2.3,CA,2022-04-17 04:49:04
427,Benghazi,32.1167,20.0667,61.57,85,84,19.28,LY,2022-04-17 04:49:05
428,Port Macquarie,-31.4333,152.9167,69.1,75,99,3.76,AU,2022-04-17 04:48:06
429,Terenos,-20.4422,-54.8603,65.91,55,0,11.5,BR,2022-04-17 04:49:05
430,Champerico,14.3,-91.9167,83.53,72,9,9.35,GT,2022-04-17 04:49:05
431,Hay River,60.8156,-115.7999,8.58,66,75,6.91,CA,2022-04-17 04:48:19
432,Kholtoson,50.2981,103.3097,51.06,32,28,9.17,RU,2022-04-17 04:49:06
433,Norton,-17.8833,30.7,59.76,91,34,5.39,ZW,2022-04-17 04:45:45
434,Ardakan,32.31,54.0175,68.13,41,56,11.59,IR,2022-04-17 04:49:06
435,Anloga,5.7947,0.8973,81.12,80,68,8.86,GH,2022-04-17 04:49:06
436,Pak Phanang,8.3511,100.202,95.02,67,100,7.2,TH,2022-04-17 04:49:07
437,Linqing,36.8456,115.7117,70.21,19,62,15.7,CN,2022-04-17 04:49:07
438,Veraval,20.9,70.3667,86.85,52,0,11.3,IN,2022-04-17 04:49:07
439,Nabire,-3.3667,135.4833,85.24,70,50,5.48,ID,2022-04-17 04:49:08
440,Olafsvik,64.8945,-23.7142,43.61,95,85,11.95,IS,2022-04-17 04:49:08
441,Mosquera,4.7059,-74.2302,53.69,94,75,9.22,CO,2022-04-17 04:49:08
442,Avera,33.194,-82.5271,63.91,95,100,4.52,US,2022-04-17 04:49:08
443,Ilulissat,69.2167,-51.1,-10.62,89,6,4.38,GL,2022-04-17 04:49:09
444,Okulovka,58.4008,33.2908,30.99,80,17,4.9,RU,2022-04-17 04:49:09
445,Machali,-34.1833,-70.6667,59.85,46,0,1.72,CL,2022-04-17 04:49:09
446,Poum,-20.2333,164.0167,78.89,62,1,8.52,NC,2022-04-17 04:49:10
447,Bon Air,37.5249,-77.5578,65.91,72,0,8.05,US,2022-04-17 04:49:10
448,Bridlington,54.0831,-0.1919,47.89,86,100,10.49,GB,2022-04-17 04:49:10
449,Port Hedland,-20.3167,118.5667,104.05,11,13,17.27,AU,2022-04-17 04:49:11
450,Luis Correia,-2.8792,-41.6669,76.19,91,99,6.38,BR,2022-04-17 04:49:11
451,Mareeba,-17.0,145.4333,79.66,83,100,7.4,AU,2022-04-17 04:49:11
452,Colombo,6.9319,79.8478,85.95,69,65,9.24,LK,2022-04-17 04:47:57
453,Madinat Sittah Uktubar,29.8167,31.05,71.2,14,0,6.17,EG,2022-04-17 04:49:12
454,Russellville,35.2784,-93.1338,60.94,59,100,9.22,US,2022-04-17 04:49:12
455,Neuquen,-38.9516,-68.0591,58.89,72,0,8.05,AR,2022-04-17 04:49:12
456,Severo-Kurilsk,50.6789,156.125,32.9,82,100,13.06,RU,2022-04-17 04:50:13
457,Wahiawa,21.5028,-158.0236,73.72,84,75,5.75,US,2022-04-17 04:45:42
458,Tessalit,20.1986,1.0114,66.99,28,100,9.66,ML,2022-04-17 04:50:13
459,Bedele,8.456,36.353,57.25,96,100,1.61,ET,2022-04-17 04:50:13
460,Kuala Perlis,6.4,100.1333,89.6,70,100,3.36,MY,2022-04-17 04:50:14
461,Chikwawa,-16.0335,34.8009,73.29,91,48,2.64,MW,2022-04-17 04:50:14
462,Akyab,20.15,92.9,87.12,65,11,8.08,MM,2022-04-17 04:50:14
463,Hailar,49.2,119.7,43.0,19,37,12.66,CN,2022-04-17 04:48:47
464,Tunceli,39.1083,39.5471,51.8,50,59,2.89,TR,2022-04-17 04:50:15
465,Egvekinot,66.3167,-179.1667,22.62,92,72,8.14,RU,2022-04-17 04:50:15
466,Katsuura,35.1333,140.3,59.13,61,100,9.48,JP,2022-04-17 04:50:15
467,Umm Kaddadah,13.6017,26.6876,78.85,9,15,3.6,SD,2022-04-17 04:50:16
468,Koumac,-20.5667,164.2833,79.34,60,0,5.28,NC,2022-04-17 04:50:16
469,Uyuni,-20.4597,-66.825,39.83,17,0,10.36,BO,2022-04-17 04:47:12
470,Kinshasa,-4.3246,15.3215,75.52,94,75,4.61,CD,2022-04-17 04:50:16
471,Ixtapa,20.7,-105.2,74.23,78,0,0.0,MX,2022-04-17 04:46:14
472,Zeya,53.75,127.2667,43.81,36,36,6.62,RU,2022-04-17 04:50:17
473,Porto Santo,33.072,-16.3415,62.98,77,20,16.11,PT,2022-04-17 04:50:17
474,Ilo,-17.6394,-71.3375,64.9,82,64,7.99,PE,2022-04-17 04:50:17
475,Chapais,49.7834,-74.8492,28.18,95,97,10.07,CA,2022-04-17 04:50:18
476,Kruisfontein,-34.0033,24.7314,58.89,91,0,2.71,ZA,2022-04-17 04:50:18
477,Umarizal,-5.9906,-37.8144,73.38,94,71,0.4,BR,2022-04-17 04:50:18
478,Goderich,43.7501,-81.7165,32.92,71,100,16.75,CA,2022-04-17 04:50:13
479,Carroll,39.5501,-77.0164,54.77,60,75,6.91,US,2022-04-17 04:50:19
480,San Martin,-33.081,-68.4681,59.54,46,5,6.06,AR,2022-04-17 04:50:19
481,Touros,-5.1989,-35.4608,78.84,84,94,6.04,BR,2022-04-17 04:50:19
482,Safranbolu,41.2508,32.6942,55.49,66,52,3.67,TR,2022-04-17 04:50:19
483,Wewak,-3.5534,143.6268,85.03,69,32,7.45,PG,2022-04-17 04:50:20
484,Tahta,26.7693,31.5021,82.78,13,0,8.19,EG,2022-04-17 04:50:20
485,Komatipoort,-25.4332,31.9548,62.08,95,100,9.98,ZA,2022-04-17 04:50:20
486,Kemin,42.7846,75.6892,72.79,23,26,5.91,KG,2022-04-17 04:50:21
487,Santiago De Chuco,-8.15,-78.1833,49.77,85,37,1.03,PE,2022-04-17 04:50:21
488,Luocheng,29.3848,104.0286,50.63,89,100,3.27,CN,2022-04-17 04:50:21
489,Balkanabat,39.5108,54.3671,55.69,84,100,1.97,TM,2022-04-17 04:50:22
490,Tiznit,29.5833,-9.5,71.37,22,35,6.73,MA,2022-04-17 04:50:22
491,Obo,5.3998,26.4869,69.78,92,100,3.51,CF,2022-04-17 04:50:22
492,Changqing,36.5575,116.7272,69.75,18,76,14.61,CN,2022-04-17 04:50:22
493,Japura,-0.3167,102.35,84.67,81,97,1.45,ID,2022-04-17 04:50:23
494,San Policarpo,12.1791,125.5072,84.0,68,47,9.66,PH,2022-04-17 04:50:23
495,Bay City,43.5945,-83.8889,30.52,63,75,5.75,US,2022-04-17 04:50:23
496,Tomatlan,19.9333,-105.25,70.63,58,100,1.14,MX,2022-04-17 04:50:24
497,Muli,2.9167,73.5667,84.0,71,92,10.02,MV,2022-04-17 04:50:24
498,Makakilo City,21.3469,-158.0858,75.52,77,75,13.8,US,2022-04-17 04:50:24
499,Iseyin,7.9667,3.6,77.0,79,97,3.13,NG,2022-04-17 04:50:25
500,Baruun-Urt,46.6806,113.2792,51.15,26,47,10.94,MN,2022-04-17 04:50:25
501,Svetlaya,46.5389,138.3297,46.6,47,37,10.36,RU,2022-04-17 04:50:25
502,Jacqueville,5.2052,-4.4146,76.28,88,100,7.4,CI,2022-04-17 04:51:25
503,Mulanje,-16.0316,35.5,69.19,96,19,4.85,MW,2022-04-17 04:51:26
504,Gurupa,-1.405,-51.64,72.73,99,92,2.59,BR,2022-04-17 04:51:26
505,Fort Nelson,58.8053,-122.7002,17.19,86,100,9.22,CA,2022-04-17 04:51:26
506,Arlit,18.7369,7.3853,71.83,17,96,8.3,NE,2022-04-17 04:51:27
507,Aripuana,-9.1667,-60.6333,72.19,99,94,0.25,BR,2022-04-17 04:51:27
508,Reinosa,42.9996,-4.138,38.46,61,6,3.24,ES,2022-04-17 04:51:27
509,Copiapo,-27.3667,-70.3333,55.09,64,0,1.19,CL,2022-04-17 04:51:28
510,Spencer,43.1414,-95.1444,31.51,66,0,4.61,US,2022-04-17 04:47:55
511,Tabou,4.423,-7.3528,74.66,89,97,11.92,CI,2022-04-17 04:51:28
512,Oshakati,-17.7833,15.6833,71.31,60,92,3.13,NA,2022-04-17 04:51:28
513,Juneau,58.3019,-134.4197,41.22,81,100,6.91,US,2022-04-17 04:50:02
514,Nyrob,60.733,56.7202,27.14,80,59,3.87,RU,2022-04-17 04:51:29
515,Kapustin Yar,48.5831,45.7372,59.2,53,100,7.25,RU,2022-04-17 04:51:29
516,Labuhan,-6.8844,112.2051,86.59,69,53,7.11,ID,2022-04-17 04:51:29
517,Viloco,-16.95,-67.55,41.43,70,48,1.52,BO,2022-04-17 04:51:29
518,Berlevag,70.8578,29.0864,37.2,89,100,26.53,NO,2022-04-17 04:51:30
519,Broken Hill,-31.95,141.4333,85.71,20,43,14.97,AU,2022-04-17 04:51:30
520,Severo-Yeniseyskiy,60.3725,93.0408,40.24,93,100,14.81,RU,2022-04-17 04:51:30
521,Sinnamary,5.3833,-52.95,77.2,88,97,11.45,GF,2022-04-17 04:51:31
522,Noumea,-22.2763,166.4572,82.99,99,0,12.46,NC,2022-04-17 04:51:31
523,Chincholi,17.4667,77.4333,96.06,29,82,8.77,IN,2022-04-17 04:51:31
524,Carballo,43.213,-8.691,53.91,91,100,3.58,ES,2022-04-17 04:51:32
525,Gangakher,18.95,76.75,98.47,16,3,2.82,IN,2022-04-17 04:51:32
526,Road Town,18.4167,-64.6167,75.29,76,98,25.03,VG,2022-04-17 04:51:32
527,Abis,9.7173,122.9438,88.27,58,99,6.2,PH,2022-04-17 04:51:33
528,Palu,-0.8917,119.8707,79.11,88,100,1.39,ID,2022-04-17 04:51:33
529,Bubaque,11.2833,-15.8333,75.34,67,11,13.91,GW,2022-04-17 04:51:33
530,Galveston,29.3669,-94.9669,75.16,92,0,11.5,US,2022-04-17 04:51:33
531,Southlake,32.9412,-97.1342,59.18,74,100,11.5,US,2022-04-17 04:51:34
532,Tevaitoa,-16.7833,-151.5,81.75,72,12,13.78,PF,2022-04-17 04:51:34
533,Sherbakul,54.6316,72.3963,53.4,44,82,8.19,RU,2022-04-17 04:51:35
534,Daru,-9.0763,143.2092,82.76,81,93,7.07,PG,2022-04-17 04:51:35
535,Tuatapere,-46.1333,167.6833,55.45,65,79,2.62,NZ,2022-04-17 04:51:35
536,Nuevo Progreso,23.1667,-97.95,78.55,70,28,3.15,MX,2022-04-17 04:51:35
537,Dalby,-27.1833,151.2667,81.99,33,14,1.01,AU,2022-04-17 04:51:36
538,Xochihuehuetlan,17.9167,-98.4333,78.58,42,59,4.65,MX,2022-04-17 04:51:36
539,Chara,56.9064,118.2631,25.36,72,97,3.36,RU,2022-04-17 04:51:36
540,San Joaquin,37.9333,-121.3011,61.05,52,0,11.5,US,2022-04-17 04:51:37
541,High Prairie,55.4334,-116.4858,27.75,79,100,5.28,CA,2022-04-17 04:51:37
542,Aswan,24.0934,32.907,84.96,12,40,5.97,EG,2022-04-17 04:51:37
543,Kjollefjord,70.9457,27.3465,39.25,92,100,24.14,NO,2022-04-17 04:52:38
544,Moorhead,46.8739,-96.7676,24.82,73,0,5.75,US,2022-04-17 04:50:14
545,Morondava,-20.2833,44.2833,80.29,87,2,7.23,MG,2022-04-17 04:52:38
546,Cap Malheureux,-19.9842,57.6142,81.46,81,57,11.99,MU,2022-04-17 04:52:38
547,Berdigestyakh,62.0989,126.6992,30.15,77,94,5.53,RU,2022-04-17 04:52:38
