City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,Fukue,32.6881,128.8419,57.65,59,100,13.4,JP,2022-04-16 18:34:47
369,Necochea,-38.5473,-58.7368,69.3,48,99,3.89,AR,2022-04-16 18:35:48
370,Klaksvik,62.2266,-6.589,47.32,91,100,18.57,FO,2022-04-16 18:35:48
371,Meulaboh,4.1363,96.1285,78.93,84,32,0.54,ID,2022-04-16 18:35:48
372,Tabuk,17.4189,121.4443,72.52,89,98,3.96,PH,2022-04-16 18:31:09
373,Cabedelo,-6.9811,-34.8339,88.47,75,38,9.13,BR,2022-04-16 18:34:45
374,Bathsheba,13.2167,-59.5167,84.81,58,20,23.02,BB,2022-04-16 18:35:49
375,Mufumbwe,-13.6833,24.8,65.48,95,100,3.85,ZM,2022-04-16 18:35:49
376,Hay River,60.8156,-115.7999,8.56,66,40,10.36,CA,2022-04-16 18:35:49
377,San Quintin,30.4833,-115.95,65.53,65,1,20.54,MX,2022-04-16 18:35:50
378,Palmeirais,-5.9778,-43.0633,86.9,69,36,0.89,BR,2022-04-16 18:35:50
379,Montrose,38.4166,-108.2673,58.41,24,65,26.84,US,2022-04-16 18:33:16
380,Kaeo,-35.1,173.7833,58.32,96,100,12.84,NZ,2022-04-16 18:35:50
381,Balgazyn,51.0,95.2,36.91,57,43,3.89,RU,2022-04-16 18:35:51
382,Soyo,-6.1349,12.3689,79.5,85,100,6.29,AO,2022-04-16 18:35:51
383,Voh,-20.9667,164.7,69.49,88,0,3.8,NC,2022-04-16 18:35:51
384,Swan Hill,-35.3378,143.5544,61.57,54,11,7.61,AU,2022-04-16 18:35:51
385,Port Blair,11.6667,92.75,78.84,89,20,2.3,IN,2022-04-16 18:35:52
386,Zheshart,62.0731,49.5733,22.95,96,86,3.18,RU,2022-04-16 18:35:52
387,Lavrentiya,65.5833,-171.0,26.04,95,98,9.93,RU,2022-04-16 18:35:52
388,Swellendam,-34.0226,20.4417,57.04,79,0,12.66,ZA,2022-04-16 18:35:53
389,Muisne,0.6,-80.0333,80.26,77,87,10.2,EC,2022-04-16 18:35:53
390,Muli,2.9167,73.5667,84.18,75,44,8.21,MV,2022-04-16 18:35:53
391,San Patricio,28.017,-97.5169,87.89,57,92,11.32,US,2022-04-16 18:35:54
392,Daltenganj,24.0333,84.0667,83.55,15,5,4.12,IN,2022-04-16 18:35:54
393,Kenitra,34.261,-6.5802,74.16,66,5,8.66,MA,2022-04-16 18:35:54
394,Vaitape,-16.5167,-151.75,81.73,72,2,15.37,PF,2022-04-16 18:35:55
395,Tres Arroyos,-38.3739,-60.2798,71.1,35,36,3.56,AR,2022-04-16 18:35:55
396,Diapaga,12.0708,1.7889,86.76,42,100,2.91,BF,2022-04-16 18:35:55
397,Buala,-8.145,159.5921,79.65,80,100,4.56,SB,2022-04-16 18:35:55
398,Qaqortoq,60.7167,-46.0333,32.67,75,5,6.76,GL,2022-04-16 18:35:56
399,Matay,28.419,30.7792,83.48,11,0,6.33,EG,2022-04-16 18:35:56
400,Batemans Bay,-35.7167,150.1833,60.1,86,9,4.52,AU,2022-04-16 18:35:56
401,Vicuna,-30.0319,-70.7081,83.77,25,0,7.96,CL,2022-04-16 18:35:25
402,Yablonovo,50.8523,37.3574,48.65,89,100,1.92,RU,2022-04-16 18:35:57
403,Zaruma,-3.6833,-79.6167,84.34,84,80,5.55,EC,2022-04-16 18:35:57
404,Halifax,44.6453,-63.5724,57.09,46,100,29.93,CA,2022-04-16 18:33:31
405,Mingshui,36.7167,117.5,49.77,30,4,7.02,CN,2022-04-16 18:35:58
406,Pangkalanbuun,-2.6833,111.6167,73.0,94,100,1.7,ID,2022-04-16 18:35:58
407,Tahta,26.7693,31.5021,87.22,10,0,6.46,EG,2022-04-16 18:35:58
408,Nyimba,-14.5566,30.8149,70.18,86,17,4.03,ZM,2022-04-16 18:35:58
409,Anadyr,64.75,177.4833,28.9,80,40,6.71,RU,2022-04-16 18:35:59
410,Turkistan,43.0,68.0,75.2,22,100,8.14,KZ,2022-04-16 18:35:59
411,Westport,41.1415,-73.3579,70.16,53,0,12.66,US,2022-04-16 18:34:27
412,Moerai,-22.4333,-151.3333,79.56,73,5,6.76,PF,2022-04-16 18:36:59
413,Claymont,39.8007,-75.4596,77.52,36,0,9.22,US,2022-04-16 18:37:00
414,Huilong,31.8111,121.655,50.94,64,13,3.74,CN,2022-04-16 18:37:00
415,Mokhsogollokh,61.4681,128.9203,14.05,97,95,3.69,RU,2022-04-16 18:37:00
416,Santa Lucia,27.9117,-15.5407,65.77,73,0,24.16,ES,2022-04-16 18:37:01
417,San Cristobal,7.7669,-72.225,80.78,50,100,7.85,VE,2022-04-16 18:37:01
418,Acarau,-2.8856,-40.12,83.32,74,26,8.23,BR,2022-04-16 18:37:01
419,Constitucion,-35.3333,-72.4167,63.07,60,2,8.66,CL,2022-04-16 18:36:01
420,Abalak,58.1286,68.5944,39.9,93,100,11.86,RU,2022-04-16 18:37:02
421,Chernyshevskiy,63.0128,112.4714,23.38,95,100,6.82,RU,2022-04-16 18:37:02
422,Esmeraldas,-19.7625,-44.3139,82.51,50,20,5.95,BR,2022-04-16 18:37:02
423,Quatre Cocos,-20.2078,57.7625,78.91,81,16,15.52,MU,2022-04-16 18:35:55
424,Bereznik,62.8551,42.7072,23.0,97,10,2.93,RU,2022-04-16 18:37:03
425,Kologriv,58.8275,44.3178,27.54,83,67,5.3,RU,2022-04-16 18:37:03
426,Kenai,60.5544,-151.2583,41.09,68,100,0.0,US,2022-04-16 18:35:08
427,Margate,51.3813,1.3862,54.1,82,10,4.0,GB,2022-04-16 18:37:03
428,Calabozo,8.9242,-67.4293,92.8,38,100,10.09,VE,2022-04-16 18:37:04
429,Sumbe,-11.2061,13.8437,77.47,89,97,8.75,AO,2022-04-16 18:37:04
430,Visnes,59.3556,5.2242,46.81,71,75,8.05,NO,2022-04-16 18:37:04
431,Tura,25.5198,90.2201,70.88,70,1,9.57,IN,2022-04-16 18:37:05
432,Wajima,37.4,136.9,46.09,58,1,5.06,JP,2022-04-16 18:37:05
433,Gamba,-2.65,10.0,78.26,90,54,4.34,GA,2022-04-16 18:37:05
434,Paita,-5.0892,-81.1144,74.35,70,7,16.49,PE,2022-04-16 18:33:33
435,Airai,-8.9266,125.4092,59.54,94,57,2.8,TL,2022-04-16 18:37:06
436,Guane,22.2025,-84.0875,89.46,46,0,4.79,CU,2022-04-16 18:37:06
437,Nicoya,10.1483,-85.452,96.48,34,100,7.09,CR,2022-04-16 18:37:06
438,Finnsnes,69.2296,17.9811,43.41,99,100,6.93,NO,2022-04-16 18:37:06
439,Taltal,-25.4,-70.4833,65.12,68,22,7.09,CL,2022-04-16 18:37:07
440,Lienz,46.8289,12.769,40.08,87,34,7.52,AT,2022-04-16 18:37:07
441,Zyryanka,65.75,150.85,-8.68,100,100,0.67,RU,2022-04-16 18:37:07
442,Aquiraz,-3.9014,-38.3911,86.09,77,42,6.76,BR,2022-04-16 18:37:08
443,Muros,42.7762,-9.0603,67.68,81,99,8.77,ES,2022-04-16 18:37:08
444,Taga,46.95,24.05,48.52,79,100,12.41,RO,2022-04-16 18:37:08
445,Nalut,30.3333,10.85,61.36,56,17,13.76,LY,2022-04-16 18:37:08
446,Keflavik,64.0049,-22.5624,51.71,100,100,20.71,IS,2022-04-16 18:37:09
447,Mehran,33.1222,46.1646,70.81,18,0,8.21,IR,2022-04-16 18:37:09
448,Khandagayty,50.7333,92.05,38.79,45,9,3.49,RU,2022-04-16 18:37:09
449,Adre,13.4667,22.2,88.52,16,58,4.59,TD,2022-04-16 18:37:10
450,Baisoara,46.5833,23.4667,47.28,91,100,5.97,RO,2022-04-16 18:37:10
451,Fray Bentos,-33.1325,-58.2956,68.74,65,15,5.79,UY,2022-04-16 18:37:10
452,Praia,14.9215,-23.5087,75.74,60,20,19.57,CV,2022-04-16 18:37:11
453,Jiuquan,39.7432,98.5174,44.46,18,0,19.04,CN,2022-04-16 18:37:11
454,Balakirevo,56.5059,38.8432,32.2,78,100,12.19,RU,2022-04-16 18:37:11
455,Huangchuan,32.1272,115.0394,48.81,55,91,4.54,CN,2022-04-16 18:37:11
456,Olafsvik,64.8945,-23.7142,43.83,97,100,10.42,IS,2022-04-16 18:37:12
457,Karwar,14.8,74.1333,79.86,82,23,2.37,IN,2022-04-16 18:37:12
458,Goshogawara,40.8044,140.4414,39.92,74,0,7.7,JP,2022-04-16 18:37:12
459,Asau,46.4333,26.4,45.52,96,100,8.23,RO,2022-04-16 18:37:49
460,Bafata,12.1667,-14.75,98.24,11,26,3.87,GW,2022-04-16 18:38:13
461,Comarapa,-17.9,-64.4833,58.3,68,98,4.56,BO,2022-04-16 18:38:13
462,Rocha,-34.4833,-54.3333,68.38,55,26,7.43,UY,2022-04-16 18:38:14
463,Albstadt,48.2164,9.026,44.46,83,12,8.63,DE,2022-04-16 18:38:14
464,Ahipara,-35.1667,173.1667,62.65,87,100,10.16,NZ,2022-04-16 18:38:14
465,Oskemen,49.9565,82.6119,40.96,60,0,2.24,KZ,2022-04-16 18:38:14
466,Quang Ngai,15.1167,108.8,74.52,94,48,3.33,VN,2022-04-16 18:37:55
467,Umm Lajj,25.0213,37.2685,79.84,51,0,6.67,SA,2022-04-16 18:35:30
468,Krasnoselkup,65.7,82.4667,26.31,96,100,20.0,RU,2022-04-16 18:38:15
469,Takoradi,4.8845,-1.7554,75.94,93,100,13.24,GH,2022-04-16 18:38:15
470,Ust-Kut,56.7938,105.7672,36.37,96,100,3.33,RU,2022-04-16 18:38:15
471,Cedar Rapids,42.0083,-91.6441,44.1,52,20,19.57,US,2022-04-16 18:35:34
472,Abengourou,6.7297,-3.4964,73.2,98,100,3.0,CI,2022-04-16 18:38:16
473,Odweyne,9.4092,45.064,82.87,45,16,6.8,SO,2022-04-16 18:38:16
474,Codrington,-38.2667,141.9667,67.73,40,100,17.22,AU,2022-04-16 18:38:16
475,Comodoro Rivadavia,-45.8667,-67.5,60.66,51,0,14.97,AR,2022-04-16 18:38:17
476,Salina Cruz,16.1667,-95.2,89.15,60,14,10.83,MX,2022-04-16 18:38:17
477,Derzhavinsk,51.1,66.3167,51.85,64,100,3.91,KZ,2022-04-16 18:38:17
478,Ayaviri,-14.8864,-70.5889,62.11,16,6,2.57,PE,2022-04-16 18:38:18
479,Lamar,33.6668,-95.5836,75.11,88,100,10.36,US,2022-04-16 18:38:18
480,Samut Prakan,13.5,100.45,90.05,75,12,13.35,TH,2022-04-16 18:38:18
481,Wuning,29.2589,120.2311,51.94,85,100,1.92,CN,2022-04-16 18:38:19
482,Gornopravdinsk,60.05,69.9,31.39,97,100,5.91,RU,2022-04-16 18:38:19
483,Shaoyang,27.2315,111.4525,49.05,88,100,2.3,CN,2022-04-16 18:38:20
484,Hamilton,39.1834,-84.5333,61.0,67,100,12.66,US,2022-04-16 18:33:51
485,Rokytne,51.2796,27.214,37.47,76,70,11.01,UA,2022-04-16 18:38:20
486,Anito,12.4497,125.2886,76.8,87,64,5.64,PH,2022-04-16 18:38:20
487,Camocim,-2.9022,-40.8411,81.73,82,93,7.18,BR,2022-04-16 18:38:21
488,Saldanha,-33.0117,17.9442,60.85,59,0,10.78,ZA,2022-04-16 18:37:54
489,Morant Bay,17.8815,-76.4093,85.71,62,7,9.66,JM,2022-04-16 18:37:19
490,Gol,60.7014,8.9457,37.27,91,100,3.06,NO,2022-04-16 18:38:21
491,Rio Gallegos,-51.6226,-69.2181,51.85,62,75,8.05,AR,2022-04-16 18:36:20
492,Tokat,40.4167,36.5833,44.22,58,28,1.7,TR,2022-04-16 18:38:22
493,Birjand,32.8663,59.2211,68.47,26,0,18.41,IR,2022-04-16 18:38:22
494,Gravdal,68.1214,13.5031,41.88,97,100,11.43,NO,2022-04-16 18:38:22
495,Columbus,39.9612,-82.9988,56.68,75,100,11.5,US,2022-04-16 18:37:51
496,Vigrestad,58.5667,5.7,46.96,81,98,7.61,NO,2022-04-16 18:38:23
497,Port Lincoln,-34.7333,135.8667,65.64,82,100,12.24,AU,2022-04-16 18:38:23
498,Qasigiannguit,68.8193,-51.1922,17.85,78,12,1.86,GL,2022-04-16 18:38:23
499,Coihueco,-36.6167,-71.8333,78.49,21,0,5.99,CL,2022-04-16 18:38:23
500,Kavieng,-2.5744,150.7967,81.37,78,56,9.28,PG,2022-04-16 18:38:24
501,Harlingen,26.1906,-97.6961,86.9,65,100,16.11,US,2022-04-16 18:38:24
502,Sur,22.5667,59.5289,87.13,46,1,6.33,OM,2022-04-16 18:38:24
503,Tucuman,-26.8241,-65.2226,73.4,53,40,5.75,AR,2022-04-16 18:38:25
504,Pathein,16.7833,94.7333,79.72,87,8,6.17,MM,2022-04-16 18:38:25
505,Homer,59.6425,-151.5483,42.69,54,75,5.75,US,2022-04-16 18:38:25
506,Sucua,-2.4667,-78.1667,81.34,61,75,4.61,EC,2022-04-16 18:39:26
507,Maryville,35.7565,-83.9705,69.19,81,96,1.99,US,2022-04-16 18:38:16
508,Toledo,39.8333,-4.0,66.0,50,4,10.13,ES,2022-04-16 18:39:26
509,Pareora,-44.4871,171.2132,51.19,76,100,5.3,NZ,2022-04-16 18:39:26
510,Abu Samrah,35.3029,37.1841,62.82,41,1,3.69,SY,2022-04-16 18:39:27
511,Vilhena,-12.7406,-60.1458,84.42,61,40,4.61,BR,2022-04-16 18:39:27
512,Baillif,16.0202,-61.7463,83.7,68,4,15.68,GP,2022-04-16 18:39:27
513,Divnomorskoye,44.5011,38.1353,48.29,74,44,2.73,RU,2022-04-16 18:39:27
514,Artsyz,45.9919,29.4182,54.9,80,100,4.09,UA,2022-04-16 18:39:28
515,Damme,52.5167,8.2,49.77,48,4,1.01,DE,2022-04-16 18:39:28
516,Kasongo,-4.45,26.6667,69.57,90,100,0.56,CD,2022-04-16 18:39:28
517,Hasaki,35.7333,140.8333,46.8,64,100,8.79,JP,2022-04-16 18:39:29
518,Olinda,-8.0089,-34.8553,85.73,70,20,9.22,BR,2022-04-16 18:36:36
519,Oistins,13.0667,-59.5333,84.29,58,20,23.02,BB,2022-04-16 18:38:44
520,Honiara,-9.4333,159.95,76.82,87,100,4.79,SB,2022-04-16 18:39:29
521,Tela,15.7833,-87.45,87.75,74,40,6.91,HN,2022-04-16 18:39:29
522,Santa Cruz,-17.8,-63.1667,76.46,53,75,11.5,BO,2022-04-16 18:36:39
523,Goalpara,26.1667,90.6167,75.16,75,0,2.91,IN,2022-04-16 18:39:30
524,Ust-Tsilma,65.441,52.1498,21.45,98,98,3.11,RU,2022-04-16 18:39:30
525,Oktyabrskiy,54.4815,53.471,34.56,78,60,2.91,RU,2022-04-16 18:36:30
526,Juneau,58.3019,-134.4197,42.22,75,100,6.91,US,2022-04-16 18:38:34
527,Cascais,38.6979,-9.4215,75.06,66,20,10.36,PT,2022-04-16 18:39:31
528,Mehamn,71.0357,27.8492,38.64,94,100,33.73,NO,2022-04-16 18:36:28
529,Tiarei,-17.5333,-149.3333,82.42,74,5,15.55,PF,2022-04-16 18:39:31
530,Saint George,37.1041,-113.5841,77.79,18,0,11.01,US,2022-04-16 18:39:24
531,Cap-Aux-Meules,47.3821,-61.8597,55.45,50,75,24.16,CA,2022-04-16 18:39:32
532,Maua,-23.6678,-46.4614,71.08,70,74,10.11,BR,2022-04-16 18:39:32
533,Hermon,44.8101,-68.9134,54.32,58,100,3.44,US,2022-04-16 18:37:03
534,Aklavik,68.2191,-135.0107,5.0,56,20,8.05,CA,2022-04-16 18:39:32
535,Ilhabela,-23.7781,-45.3581,73.17,68,5,8.97,BR,2022-04-16 18:39:33
536,Suntar,62.1444,117.6319,15.3,94,69,4.18,RU,2022-04-16 18:39:33
537,Novyy Urengoy,66.0833,76.6333,17.33,92,100,17.09,RU,2022-04-16 18:39:33
538,Cumberland,35.0502,-78.8664,77.49,69,100,11.5,US,2022-04-16 18:39:33
539,Chinhoyi,-17.3667,30.2,68.95,69,98,1.74,ZW,2022-04-16 18:39:34
540,Varhaug,58.6147,5.6457,46.85,80,98,7.99,NO,2022-04-16 18:39:34
541,Sawtell,-30.3833,153.1,64.42,77,13,9.22,AU,2022-04-16 18:39:34
542,Divo,5.8397,-5.36,75.13,93,100,3.18,CI,2022-04-16 18:39:35
543,Atikokan,48.7555,-91.6216,24.44,87,100,9.42,CA,2022-04-16 18:39:35
544,Akhmim,26.5622,31.745,87.17,10,0,6.35,EG,2022-04-16 18:39:35
545,Gunjur,13.2019,-16.7339,70.36,75,16,17.05,GM,2022-04-16 18:39:36
546,Woodstock,43.1334,-80.7497,48.81,57,6,11.99,CA,2022-04-16 18:39:36
547,Banjar,-8.19,114.9675,78.06,90,93,2.62,ID,2022-04-16 18:39:36
548,Ulaangom,49.9811,92.0667,39.15,37,0,0.31,MN,2022-04-16 18:39:36
549,Kirkuk,35.4681,44.3922,61.9,31,0,4.5,IQ,2022-04-16 18:34:49
550,Ha Giang,22.8333,104.9833,66.94,97,100,2.44,VN,2022-04-16 18:40:37
551,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,87.6,66,40,3.44,BR,2022-04-16 18:40:37
552,Nouadhibou,20.931,-17.0347,67.98,83,20,16.11,MR,2022-04-16 18:40:37
553,Lima,-12.0432,-77.0282,68.4,70,20,8.05,PE,2022-04-16 18:37:07
